,gender,senior,partner,dependents,tenure,phone,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,internet_dsl,internet_fiber,internet_no,contract_month,contract_1_yr,contract_2_yr,payment_bank,payment_credit_card,payment_electronic_check,payment_mailed_check,churn
1481,1,0,1,1,72,0,0,1,1,1,1,1,1,1,65.1,4754.3,1,0,0,0,0,1,0,1,0,0,0
4873,0,0,0,0,7,1,0,0,0,0,0,0,0,0,19.3,144.95,0,0,1,1,0,0,0,0,0,1,0
4895,0,1,1,0,44,1,0,1,1,0,1,0,0,1,85.15,3670.5,0,1,0,1,0,0,0,0,1,0,0
4150,1,1,1,0,7,1,0,0,0,0,0,1,1,1,89.0,605.45,0,1,0,1,0,0,0,0,1,0,0
3335,1,0,0,0,12,1,1,0,0,0,0,0,0,0,25.0,316.2,0,0,1,1,0,0,0,0,1,0,0
4926,1,0,1,0,62,1,0,0,1,1,1,0,0,1,60.15,3753.2,1,0,0,0,0,1,0,1,0,0,0
946,1,0,1,1,4,1,0,0,0,0,0,0,0,1,20.5,77.6,0,0,1,1,0,0,0,0,0,1,0
3293,0,0,0,0,5,1,1,0,1,0,0,0,1,1,64.0,370.25,1,0,0,1,0,0,0,0,1,0,0
2161,0,0,0,0,2,1,0,0,0,1,0,0,0,1,75.8,160.75,0,1,0,1,0,0,0,0,1,0,1
6816,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,0,1,0,1,0,0,0,0,1,0,1
5083,0,0,1,1,40,1,0,1,1,0,1,0,1,1,71.35,2847.2,1,0,0,1,0,0,0,0,0,1,0
5961,0,0,0,0,1,0,0,0,0,1,1,0,0,0,35.9,35.9,1,0,0,1,0,0,0,0,0,1,0
3057,1,0,1,1,25,1,0,0,0,0,0,0,0,0,19.6,411.15,0,0,1,0,1,0,0,0,1,0,0
5490,1,0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,1,0,0,1,0,0,1,0,0,0,0
768,1,0,0,0,41,1,0,0,0,0,1,0,0,1,74.25,3089.1,0,1,0,1,0,0,0,0,1,0,0
6615,1,0,0,1,9,1,0,0,1,0,0,0,0,1,50.1,484.05,1,0,0,1,0,0,0,0,1,0,0
3495,1,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,0,1,0,1,0,0,0,0,1,0,1
285,0,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,1,0,0,1,0,0,1,0,0,0
6959,0,0,0,0,38,1,0,0,0,0,0,1,1,1,89.1,3342.0,0,1,0,0,1,0,0,0,0,1,0
4524,1,0,1,0,23,1,1,1,1,1,0,1,0,1,99.25,2186.4,0,1,0,1,0,0,0,0,1,0,1
6259,1,0,1,1,60,1,0,0,1,0,1,1,1,0,76.95,4543.95,1,0,0,0,0,1,1,0,0,0,0
2332,0,0,1,0,47,1,0,1,0,1,0,1,0,1,66.05,3021.45,1,0,0,0,1,0,0,1,0,0,0
2717,0,0,1,1,72,1,1,1,1,1,1,1,1,0,92.65,6733.0,1,0,0,0,0,1,1,0,0,0,0
2079,1,0,1,1,70,1,1,1,1,0,0,1,1,1,106.05,7554.05,0,1,0,1,0,0,0,0,1,0,0
3389,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,0,1,0,1,0,0,0,0,0,1,0
722,0,0,1,1,4,1,1,0,0,0,0,0,1,1,85.95,381.3,0,1,0,1,0,0,0,0,1,0,1
951,0,0,0,0,8,1,0,0,1,0,0,0,0,0,75.6,535.55,0,1,0,1,0,0,0,0,1,0,0
6135,1,0,1,1,71,1,1,1,1,1,1,1,1,1,114.0,8175.9,0,1,0,0,0,1,1,0,0,0,0
2262,0,0,0,0,2,1,0,0,0,0,0,1,0,1,80.2,146.05,0,1,0,1,0,0,0,0,1,0,1
989,1,0,1,1,34,1,0,0,0,0,0,0,0,0,19.6,678.8,0,0,1,0,1,0,0,1,0,0,0
3212,1,0,1,0,40,1,0,0,1,1,0,0,0,1,80.0,3168.75,0,1,0,1,0,0,0,0,1,0,0
1759,1,0,0,0,20,1,0,0,0,0,0,0,0,0,19.4,415.4,0,0,1,1,0,0,0,0,0,1,0
5781,0,0,0,0,27,1,0,0,0,1,1,0,1,1,89.2,2383.6,0,1,0,1,0,0,0,0,1,0,0
4422,1,0,0,0,30,1,0,0,1,0,0,1,1,1,97.0,3021.3,0,1,0,0,1,0,1,0,0,0,0
5479,0,0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0,1,0,1,0,0,0,0,1,0,0
1724,0,0,1,0,3,1,1,0,0,0,0,1,1,0,94.9,273.2,0,1,0,1,0,0,0,0,1,0,0
5182,1,0,0,0,12,1,1,0,0,0,0,0,0,0,24.95,280.4,0,0,1,0,1,0,0,1,0,0,0
341,0,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,1,0,0,0,0,1,0,1,0,0,0
3701,0,0,1,1,27,1,1,0,0,0,0,0,0,0,24.5,761.95,0,0,1,0,0,1,0,0,1,0,0
4243,0,0,0,1,40,1,0,1,0,0,1,1,0,1,64.1,2460.35,1,0,0,1,0,0,0,1,0,0,0
688,1,0,0,0,52,0,0,0,1,0,0,0,0,0,30.1,1623.4,1,0,0,0,1,0,0,0,0,1,0
3432,0,0,1,0,70,1,1,1,1,1,1,1,1,1,94.8,6859.05,1,0,0,0,0,1,0,1,0,0,0
5203,1,0,0,1,3,1,0,0,0,0,1,1,1,0,70.7,225.65,1,0,0,1,0,0,0,0,0,1,0
4944,1,0,1,1,10,1,1,0,0,0,0,0,0,1,24.4,253.9,0,0,1,1,0,0,0,0,0,1,0
966,1,0,0,0,7,1,0,0,0,0,0,0,0,0,19.25,112.3,0,0,1,1,0,0,0,0,1,0,1
6644,1,0,1,0,61,1,1,0,0,0,0,1,1,1,96.5,5673.7,0,1,0,0,1,0,1,0,0,0,0
6361,0,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,1,0,0,1,0,0,1,0,0,0,0
2203,1,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,0,1,0,0,1,0,0,1,0,0,0
2713,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.45,20.45,0,0,1,1,0,0,0,0,0,1,0
4757,1,0,0,0,1,1,1,0,1,0,1,0,0,0,60.1,60.1,1,0,0,1,0,0,0,0,0,1,1
5098,1,1,0,0,3,1,1,0,0,0,0,0,0,1,77.0,237.75,0,1,0,1,0,0,0,0,1,0,1
6198,1,0,1,1,25,1,1,0,0,0,0,0,0,0,25.5,630.6,0,0,1,0,0,1,0,1,0,0,0
6943,0,0,1,1,1,0,0,1,0,0,0,0,0,0,30.5,30.5,1,0,0,1,0,0,1,0,0,0,1
5280,0,0,1,1,33,1,1,0,0,1,1,1,1,1,79.15,2531.4,1,0,0,0,1,0,0,0,1,0,0
3572,0,1,0,0,32,1,0,0,0,0,0,0,1,1,79.5,2665.0,0,1,0,1,0,0,0,0,1,0,0
4805,1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.55,1331.05,0,0,1,0,0,1,0,0,0,1,0
5299,0,1,1,0,28,1,1,0,0,0,1,1,1,1,101.3,2812.2,0,1,0,1,0,0,0,1,0,0,1
1990,0,1,0,0,16,1,1,0,0,0,0,1,0,1,84.75,1350.15,0,1,0,1,0,0,0,0,1,0,1
4120,1,0,1,1,26,1,0,0,0,0,0,0,1,0,78.95,2034.25,0,1,0,0,1,0,1,0,0,0,0
4759,1,0,0,0,1,1,0,0,0,0,0,1,0,1,78.95,78.95,0,1,0,1,0,0,0,0,1,0,1
5775,1,0,1,1,58,1,1,0,0,0,0,1,0,0,82.5,4828.05,0,1,0,0,0,1,1,0,0,0,0
5298,0,1,1,0,60,1,1,0,1,1,0,1,1,1,105.9,6401.25,0,1,0,1,0,0,0,0,1,0,0
6150,1,0,0,0,32,1,0,0,0,0,0,1,1,0,91.05,2871.5,0,1,0,1,0,0,0,0,1,0,0
4971,0,0,0,0,18,1,0,0,0,0,0,0,0,1,19.55,389.25,0,0,1,1,0,0,0,0,0,1,0
6866,1,0,0,0,1,1,1,0,0,0,0,1,1,1,95.45,95.45,0,1,0,1,0,0,0,0,1,0,1
5034,0,1,1,1,48,0,0,0,1,0,0,0,0,0,29.9,1388.75,1,0,0,0,1,0,1,0,0,0,0
3600,1,1,1,1,51,1,1,0,1,1,0,0,0,1,84.2,4146.05,0,1,0,1,0,0,0,0,1,0,1
6424,0,0,1,0,72,0,0,0,1,1,0,1,1,1,54.2,3937.45,1,0,0,0,0,1,0,0,1,0,1
7009,1,0,0,0,23,1,1,0,0,1,0,0,0,1,81.0,1917.1,0,1,0,1,0,0,0,0,1,0,1
5803,1,0,1,0,5,1,1,0,1,0,0,0,0,1,81.3,416.3,0,1,0,1,0,0,0,0,1,0,1
385,1,1,1,0,11,1,0,0,0,0,0,0,0,0,19.95,214.75,0,0,1,1,0,0,0,0,0,1,1
6141,1,1,1,0,52,1,1,1,0,1,0,1,1,1,104.2,5568.35,0,1,0,1,0,0,0,0,1,0,1
6426,0,0,0,0,41,1,0,0,0,0,1,0,0,0,50.05,2029.05,1,0,0,0,1,0,1,0,0,0,0
536,0,0,1,0,63,1,1,0,1,0,0,0,0,1,81.55,5029.05,0,1,0,1,0,0,1,0,0,0,0
6565,1,0,1,0,61,1,1,1,1,0,0,1,1,1,106.2,6375.2,0,1,0,1,0,0,0,0,1,0,0
5032,0,0,0,0,12,1,1,0,1,0,0,0,1,1,89.15,1057.55,0,1,0,1,0,0,0,0,1,0,0
4212,0,0,0,0,1,1,0,0,0,0,0,1,1,0,90.6,90.6,0,1,0,1,0,0,0,0,1,0,1
3507,1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.75,78.3,0,0,1,1,0,0,0,0,0,1,0
201,0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,1,0,1,0,0,0,1,0,0,0
1332,1,0,0,0,69,1,1,0,0,0,0,0,0,0,23.95,1713.1,0,0,1,0,0,1,1,0,0,0,0
3502,1,0,0,0,44,0,0,1,0,1,0,1,1,1,54.0,2440.25,1,0,0,0,1,0,0,0,1,0,0
2708,0,1,0,0,13,1,1,1,0,0,0,1,1,1,100.8,1308.1,0,1,0,1,0,0,0,0,1,0,1
5031,1,0,1,1,9,1,0,0,1,0,1,1,1,1,101.5,906.85,0,1,0,1,0,0,0,0,1,0,0
4662,1,0,0,1,22,1,0,0,0,0,0,0,0,0,20.15,432.5,0,0,1,1,0,0,0,1,0,0,0
4021,0,0,1,1,1,1,0,0,0,0,0,0,0,1,20.5,20.5,0,0,1,1,0,0,0,0,0,1,1
1854,1,1,0,0,1,0,0,0,1,1,0,0,1,1,43.3,43.3,1,0,0,1,0,0,0,0,1,0,1
6290,0,0,1,0,71,1,1,0,0,0,0,1,1,1,93.7,6585.35,0,1,0,0,0,1,1,0,0,0,1
2872,0,0,1,1,42,1,1,0,0,0,0,0,0,0,22.95,1014.25,0,0,1,0,0,1,0,0,1,0,0
3030,1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.55,79.55,0,1,0,1,0,0,0,0,1,0,1
1205,1,0,0,0,1,1,1,0,0,0,0,0,0,1,74.9,74.9,0,1,0,1,0,0,0,0,1,0,1
1645,0,1,0,0,42,1,1,0,0,0,0,1,0,1,84.65,3541.35,0,1,0,1,0,0,0,0,1,0,1
3417,0,0,1,1,8,1,0,0,1,0,1,0,0,0,56.3,401.5,1,0,0,1,0,0,1,0,0,0,0
3476,1,1,1,0,65,1,1,1,0,0,0,1,1,1,100.75,6674.65,0,1,0,0,1,0,0,0,1,0,0
5925,1,0,0,0,20,1,1,0,1,0,1,1,0,1,68.7,1416.2,1,0,0,0,1,0,0,0,1,0,0
2861,0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,0,1,0,1,0,0,0,0,1,0,1
1792,1,0,1,1,42,1,1,1,1,0,0,1,0,1,69.4,3058.3,1,0,0,1,0,0,1,0,0,0,0
5526,1,0,1,1,51,1,1,0,0,0,0,0,0,1,23.95,1216.35,0,0,1,0,1,0,0,0,0,1,0
3797,1,0,1,0,43,1,1,1,0,1,0,1,1,1,80.2,3581.6,1,0,0,0,1,0,0,0,1,0,0
3368,0,0,0,0,46,1,1,0,1,1,0,0,1,1,94.15,4408.45,0,1,0,0,1,0,0,0,1,0,0
3367,1,0,0,0,52,1,1,1,1,1,1,1,1,1,89.25,4652.4,1,0,0,0,0,1,0,0,0,1,0
3533,0,0,0,0,10,1,0,0,0,0,0,0,0,1,19.8,198.25,0,0,1,0,1,0,0,0,0,1,0
6173,1,1,0,0,35,1,1,1,0,0,0,0,1,0,91.0,3180.5,0,1,0,1,0,0,0,1,0,0,0
5109,1,0,1,1,66,1,0,1,1,1,1,0,0,0,65.85,4097.05,1,0,0,0,0,1,0,0,0,1,0
3449,0,0,1,1,52,1,1,0,1,1,0,1,0,1,95.7,4976.15,0,1,0,0,1,0,0,1,0,0,0
603,1,0,0,0,46,1,1,0,1,1,1,1,1,0,108.65,4903.2,0,1,0,0,0,1,0,0,1,0,0
3056,1,0,1,1,50,1,1,1,0,0,1,1,0,1,70.5,3486.65,1,0,0,0,0,1,0,1,0,0,0
6125,1,0,1,0,13,1,1,0,0,1,0,1,1,1,102.25,1359.0,0,1,0,1,0,0,0,1,0,0,1
126,0,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,0,1,0,1,0,0,0,0,1,0,1
3876,1,0,0,0,22,1,1,0,1,0,0,1,1,1,100.65,2415.95,0,1,0,1,0,0,0,0,1,0,0
2935,1,0,1,0,71,1,0,1,1,1,1,1,1,1,86.1,6045.9,1,0,0,0,0,1,1,0,0,0,0
5443,1,0,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,1,0,0,1,0,0,0,0,1,0,0
4451,1,1,0,0,45,1,1,0,0,0,0,1,1,1,93.9,4200.25,0,1,0,1,0,0,1,0,0,0,0
3531,0,0,0,0,16,1,0,0,0,0,0,0,0,0,19.35,295.55,0,0,1,0,1,0,0,1,0,0,0
2730,1,0,0,0,49,1,1,0,1,0,1,1,1,1,106.65,5168.1,0,1,0,0,1,0,1,0,0,0,0
827,0,0,1,1,14,1,1,0,0,0,0,0,0,0,25.55,372.45,0,0,1,1,0,0,0,0,0,1,0
1639,1,1,0,0,17,1,0,0,0,0,0,0,0,1,45.05,770.6,1,0,0,1,0,0,0,0,1,0,1
984,0,0,1,1,72,1,1,0,0,0,0,0,0,0,23.75,1679.25,0,0,1,0,0,1,1,0,0,0,0
3281,1,0,1,0,49,1,0,0,1,0,0,1,1,1,94.8,4690.65,0,1,0,0,0,1,0,0,1,0,0
7000,0,0,0,0,67,1,0,0,0,0,0,0,0,0,20.55,1343.4,0,0,1,0,1,0,0,0,1,0,0
2188,0,0,0,0,29,0,0,0,0,0,1,0,0,1,31.2,926.2,1,0,0,1,0,0,0,0,1,0,0
6483,1,0,1,1,13,1,0,0,0,1,0,1,1,0,97.0,1334.45,0,1,0,1,0,0,0,0,1,0,0
2443,0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.55,7887.25,0,1,0,0,0,1,0,1,0,0,0
362,1,0,1,0,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,1,0,0,0,1,0,0,1,0,0,0
2349,1,0,1,1,72,1,1,0,1,1,1,0,0,0,90.45,6565.85,0,1,0,0,0,1,1,0,0,0,0
345,0,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,1,0,1,0,0,0,0,1,0,0
814,1,1,0,0,5,1,0,0,0,0,0,0,0,0,20.05,94.15,0,0,1,1,0,0,1,0,0,0,0
4807,0,0,0,1,34,1,1,1,1,1,1,1,1,1,116.15,3946.9,0,1,0,0,0,1,0,1,0,0,0
3205,0,0,1,1,72,1,1,1,1,1,1,1,1,1,117.6,8308.9,0,1,0,0,0,1,1,0,0,0,0
6900,1,1,0,0,51,1,0,0,0,1,0,1,1,1,94.0,4905.75,0,1,0,0,1,0,1,0,0,0,0
6746,0,0,1,1,4,1,0,0,1,0,1,0,0,0,56.5,235.1,1,0,0,1,0,0,0,0,0,1,1
3325,1,0,0,0,4,1,1,0,0,0,0,0,1,1,85.65,338.9,0,1,0,1,0,0,0,0,1,0,1
4106,0,1,1,0,24,1,1,0,0,0,0,1,1,1,93.55,2264.05,0,1,0,1,0,0,0,0,1,0,1
6296,0,1,1,0,31,0,0,1,1,1,0,0,1,1,50.4,1580.1,1,0,0,0,1,0,0,1,0,0,0
2116,1,0,0,0,1,1,1,0,0,1,0,0,0,0,54.35,54.35,1,0,0,1,0,0,0,0,1,0,1
1834,1,1,0,0,1,1,0,0,0,0,0,0,0,0,45.1,45.1,1,0,0,1,0,0,0,0,1,0,1
793,0,0,0,1,34,1,0,1,0,1,1,1,0,0,67.65,2339.3,1,0,0,0,0,1,0,1,0,0,0
6968,0,1,0,0,22,1,1,0,0,0,0,0,0,1,74.4,1692.6,0,1,0,1,0,0,1,0,0,0,1
2674,0,1,0,0,4,1,0,0,0,0,0,0,0,0,20.05,91.45,0,0,1,1,0,0,0,0,0,1,0
94,1,0,0,0,72,1,1,0,1,1,0,1,1,1,100.9,7459.05,0,1,0,0,0,1,1,0,0,0,0
4225,1,0,1,0,8,1,0,0,0,0,0,0,0,0,20.25,158.35,0,0,1,1,0,0,0,0,0,1,0
3756,1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.45,24.45,1,0,0,1,0,0,0,0,0,1,1
2891,0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.7,79.7,0,1,0,1,0,0,0,0,1,0,1
2371,0,0,0,0,1,1,1,0,0,0,0,0,0,1,25.7,25.7,0,0,1,1,0,0,0,0,1,0,0
5831,0,0,0,0,9,1,0,0,0,0,0,1,1,1,90.8,809.75,0,1,0,1,0,0,1,0,0,0,1
6236,1,1,1,0,33,1,1,0,1,0,0,1,1,1,100.6,3270.25,0,1,0,1,0,0,1,0,0,0,0
3228,1,0,1,1,53,1,1,0,1,1,0,1,1,1,105.25,5576.3,0,1,0,0,1,0,0,0,1,0,0
6274,1,0,0,0,57,1,1,0,0,0,0,1,0,1,86.9,4939.25,0,1,0,0,1,0,0,0,1,0,0
2853,0,0,0,0,60,1,1,0,0,1,0,0,0,1,79.2,4765.0,0,1,0,0,1,0,1,0,0,0,0
6514,1,0,1,0,72,0,0,1,1,1,1,1,1,1,64.7,4746.05,1,0,0,0,0,1,0,0,1,0,0
2912,1,1,1,0,32,1,1,0,1,1,0,0,1,1,93.5,2970.8,0,1,0,1,0,0,0,0,1,0,0
1865,1,1,0,0,48,1,1,0,1,0,0,1,1,1,99.0,4744.35,0,1,0,0,1,0,0,0,1,0,0
5754,0,0,1,1,22,1,0,0,0,0,0,0,0,0,19.05,454.05,0,0,1,1,0,0,1,0,0,0,0
4612,0,0,0,1,65,0,0,0,1,0,1,1,0,0,45.25,2933.95,1,0,0,0,0,1,0,0,0,1,0
1857,0,0,1,0,65,1,0,1,0,1,1,0,0,0,58.9,3857.1,1,0,0,0,0,1,0,1,0,0,0
2645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,0,0,1,1,0,0,0,1,0,0,0
2243,0,1,1,0,66,1,1,0,1,0,0,1,1,1,100.8,6690.75,0,1,0,1,0,0,0,0,1,0,0
5373,1,0,1,0,71,1,0,0,1,1,1,1,1,1,105.25,7291.75,0,1,0,0,0,1,0,0,1,0,0
2336,1,0,1,0,17,1,0,0,0,0,0,0,0,1,70.4,1214.05,0,1,0,1,0,0,1,0,0,0,1
950,1,1,0,0,2,1,0,0,0,0,0,0,0,0,44.95,85.15,1,0,0,1,0,0,0,0,0,1,1
3068,1,0,1,0,51,1,1,1,1,0,0,0,1,1,96.4,4911.05,0,1,0,0,1,0,0,1,0,0,0
1120,1,0,0,0,20,1,0,0,0,0,0,0,0,0,70.55,1493.55,0,1,0,1,0,0,0,1,0,0,0
2597,1,0,1,0,71,1,1,1,1,1,0,1,1,1,109.6,7854.15,0,1,0,0,1,0,0,0,1,0,0
2204,1,0,1,1,67,1,1,1,1,1,0,1,1,1,111.3,7482.1,0,1,0,0,1,0,0,0,1,0,1
419,0,1,0,0,1,1,0,0,0,1,0,0,0,1,75.3,75.3,0,1,0,1,0,0,1,0,0,0,1
922,1,0,1,0,16,1,1,0,0,0,0,0,0,1,75.4,1189.4,0,1,0,1,0,0,0,0,1,0,0
1254,0,1,1,0,55,1,0,0,0,1,1,1,0,0,88.8,4805.3,0,1,0,0,0,1,0,1,0,0,0
477,0,0,1,1,7,1,0,1,1,1,1,1,0,1,75.7,554.05,1,0,0,1,0,0,0,0,1,0,0
2035,0,0,0,1,43,1,0,1,1,0,0,0,1,1,63.95,2737.05,1,0,0,1,0,0,0,0,1,0,0
6479,0,0,0,0,1,1,0,0,0,0,0,1,0,1,55.0,55.0,1,0,0,1,0,0,0,1,0,0,1
5788,0,0,1,0,4,0,0,0,0,0,0,0,0,1,25.15,99.95,1,0,0,1,0,0,0,0,1,0,0
5742,1,1,1,0,72,1,1,1,1,1,1,1,1,1,114.5,8331.95,0,1,0,0,0,1,0,0,0,1,0
5567,0,1,0,0,49,1,1,1,1,1,1,0,1,0,103.0,5166.2,0,1,0,0,1,0,1,0,0,0,0
1202,1,0,1,0,53,1,0,0,1,0,0,1,1,1,94.25,4867.95,0,1,0,0,1,0,1,0,0,0,1
2626,0,0,1,0,60,0,0,1,1,1,0,0,1,0,50.05,2911.5,1,0,0,0,1,0,0,0,1,0,0
5765,0,1,1,0,68,1,1,1,1,0,0,0,1,1,96.55,6581.9,0,1,0,0,1,0,0,1,0,0,1
6775,1,1,0,0,57,1,1,0,1,1,0,1,1,1,79.75,4438.2,1,0,0,0,0,1,1,0,0,0,0
1970,0,0,1,0,7,1,0,0,0,0,0,1,0,1,81.1,576.65,0,1,0,1,0,0,0,0,1,0,1
3110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,0,1,1,0,0,0,0,0,1,0
4018,0,0,1,1,7,1,0,1,1,1,0,1,0,0,69.45,477.05,1,0,0,0,1,0,0,0,1,0,0
2151,1,0,0,0,68,1,1,0,0,0,0,0,0,1,24.15,1498.85,0,0,1,0,0,1,1,0,0,0,0
3687,1,0,1,1,19,1,0,0,1,0,1,1,1,0,100.0,1888.65,0,1,0,0,1,0,1,0,0,0,1
4916,0,0,0,0,2,1,1,0,1,0,0,0,0,0,79.55,151.75,0,1,0,1,0,0,0,0,1,0,0
1997,0,0,1,1,67,1,1,0,0,1,1,1,1,1,105.65,6717.9,0,1,0,0,0,1,1,0,0,0,0
4033,1,0,1,1,67,1,0,1,1,0,1,0,0,0,60.05,3994.05,1,0,0,0,1,0,0,0,0,1,0
6903,1,0,1,0,35,1,1,0,1,0,1,1,0,1,69.0,2441.7,1,0,0,0,1,0,0,0,1,0,0
3054,0,0,0,1,67,1,1,0,1,0,1,1,1,1,106.6,7244.7,0,1,0,0,1,0,1,0,0,0,0
1248,0,0,0,0,11,1,1,0,0,0,1,1,0,0,90.15,987.95,0,1,0,1,0,0,0,0,1,0,1
2192,1,1,1,0,56,1,0,1,1,1,1,1,1,1,85.65,4824.45,1,0,0,0,0,1,1,0,0,0,0
2712,1,0,0,0,8,0,0,1,0,0,0,0,0,0,29.35,216.45,1,0,0,1,0,0,0,0,0,1,0
992,0,0,1,1,22,1,1,0,0,0,0,0,0,0,25.25,555.4,0,0,1,0,0,1,0,1,0,0,0
2190,1,0,1,0,71,1,1,0,1,1,1,1,1,0,84.2,5956.85,1,0,0,0,0,1,0,1,0,0,0
4670,0,0,1,1,46,0,0,1,1,0,0,0,0,0,35.05,1620.25,1,0,0,1,0,0,1,0,0,0,0
5142,0,0,0,0,66,1,1,1,1,1,1,1,0,1,104.55,6779.05,0,1,0,0,1,0,1,0,0,0,0
3762,1,0,0,0,15,1,1,0,0,0,0,0,0,1,49.0,749.25,1,0,0,1,0,0,0,0,1,0,0
3597,1,0,1,0,25,1,0,0,0,0,1,1,1,1,95.7,2338.35,0,1,0,1,0,0,0,1,0,0,0
4711,1,0,0,0,32,1,0,0,0,0,0,0,0,0,19.8,607.7,0,0,1,0,1,0,0,0,0,1,0
1318,1,0,0,0,8,1,0,1,0,1,0,0,1,1,66.7,579.0,1,0,0,1,0,0,0,0,1,0,0
1863,1,0,1,0,6,1,1,0,0,0,0,0,0,0,25.1,171.0,0,0,1,0,1,0,0,0,0,1,0
2343,0,0,1,0,3,1,0,0,0,0,0,0,0,1,46.1,130.15,1,0,0,1,0,0,0,0,0,1,0
2449,1,0,1,1,11,1,0,0,0,1,0,1,0,1,59.65,683.25,1,0,0,1,0,0,1,0,0,0,0
2136,1,0,0,1,15,1,1,0,1,0,0,1,0,1,91.0,1430.05,0,1,0,1,0,0,0,0,1,0,0
1065,0,0,0,0,23,1,1,1,0,0,0,1,0,1,90.05,2169.8,0,1,0,1,0,0,1,0,0,0,1
5868,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.0,44.0,1,0,0,1,0,0,0,0,0,1,0
6985,1,0,1,1,37,0,0,1,0,1,1,0,0,1,40.2,1525.35,1,0,0,0,1,0,0,0,1,0,0
4227,1,0,1,1,69,1,0,1,1,0,1,1,1,0,80.65,5542.55,1,0,0,0,0,1,1,0,0,0,0
2621,1,0,1,0,71,1,0,0,1,1,1,1,1,1,79.1,5564.85,1,0,0,0,0,1,0,1,0,0,0
77,0,0,1,1,8,1,0,1,1,0,0,0,0,0,54.65,482.25,1,0,0,1,0,0,0,0,0,1,0
2898,0,0,0,0,6,0,0,1,1,1,1,1,1,1,63.4,348.8,1,0,0,0,0,1,0,0,0,1,0
4820,0,0,1,0,58,1,1,1,0,1,1,1,1,1,84.3,4916.4,1,0,0,0,0,1,0,0,1,0,0
1314,0,0,1,1,39,1,1,0,1,1,1,0,0,1,89.55,3474.45,0,1,0,0,1,0,0,0,1,0,1
6144,1,1,1,0,23,1,0,1,1,0,0,0,1,1,90.0,2024.1,0,1,0,1,0,0,0,0,1,0,0
872,1,0,0,1,66,1,0,0,0,0,0,0,0,0,19.95,1269.1,0,0,1,0,0,1,0,1,0,0,0
3850,1,0,1,0,51,1,0,1,1,1,1,1,1,1,83.25,4089.45,1,0,0,0,0,1,0,1,0,0,0
5468,0,0,0,0,7,1,0,0,0,0,0,1,0,1,79.7,586.05,0,1,0,1,0,0,0,0,1,0,1
6730,1,0,1,1,15,1,0,0,0,0,0,0,0,0,19.65,332.65,0,0,1,0,1,0,0,0,0,1,0
2965,1,0,0,0,51,1,1,0,0,1,0,0,0,0,80.0,4242.35,0,1,0,1,0,0,0,1,0,0,1
3391,1,0,0,0,4,1,0,0,0,0,0,0,0,0,19.0,73.45,0,0,1,1,0,0,0,0,0,1,0
5415,0,0,0,0,18,1,1,0,0,0,0,0,0,1,50.3,913.3,1,0,0,1,0,0,0,0,1,0,0
2560,1,0,0,0,46,1,1,1,1,0,0,0,1,1,93.7,4154.8,0,1,0,1,0,0,0,0,1,0,1
6894,1,1,1,0,3,1,1,0,1,1,0,1,1,1,105.9,334.65,0,1,0,1,0,0,0,0,1,0,1
2635,1,0,0,0,63,1,1,0,0,0,0,0,0,0,25.25,1559.3,0,0,1,0,0,1,0,0,0,1,0
5256,1,0,1,1,52,1,1,0,0,1,1,0,1,1,96.25,4990.25,0,1,0,0,0,1,1,0,0,0,1
3530,0,0,0,0,17,1,1,0,0,1,1,1,0,1,69.0,1108.0,1,0,0,1,0,0,0,0,0,1,0
375,0,0,0,0,43,1,1,0,1,1,1,1,1,0,85.1,3662.25,1,0,0,0,1,0,0,1,0,0,0
1908,1,0,0,0,69,1,0,0,0,0,0,0,0,0,19.95,1399.35,0,0,1,0,0,1,0,1,0,0,0
